"EDULIT_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"ROFST_H_3_Q2_GPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted gender parity index (household survey data) (GPIA)","MKD","The former Yugoslav Republic of Macedonia","2011","2011",0.95181,,
"ROFST_H_3_Q2_GPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted gender parity index (household survey data) (GPIA)","MDG","Madagascar","2009","2009",1.13886,,
"ROFST_H_3_Q2_GPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted gender parity index (household survey data) (GPIA)","MDV","Maldives","2008","2008",1.07235,,
"ROFST_H_3_Q2_GPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted gender parity index (household survey data) (GPIA)","MLI","Mali","2006","2006",1.16051,,
"ROFST_H_3_Q2_GPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted gender parity index (household survey data) (GPIA)","MLI","Mali","2013","2013",1.14583,,
"ROFST_H_3_Q2_GPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted gender parity index (household survey data) (GPIA)","MLI","Mali","2015","2015",1.13285,,
"ROFST_H_3_Q2_GPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted gender parity index (household survey data) (GPIA)","MRT","Mauritania","2007","2007",1.05835,,
"ROFST_H_3_Q2_GPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted gender parity index (household survey data) (GPIA)","MRT","Mauritania","2011","2011",1.1,,
"ROFST_H_3_Q2_GPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted gender parity index (household survey data) (GPIA)","MAR","Morocco","2004","2004",1.19858,,
"ROFST_H_3_Q2_GPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted gender parity index (household survey data) (GPIA)","NAM","Namibia","2007","2007",1.04948,,
"ROFST_H_3_Q2_GPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted gender parity index (household survey data) (GPIA)","NAM","Namibia","2013","2013",1.08654,,
"ROFST_H_3_Q2_GPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted gender parity index (household survey data) (GPIA)","NPL","Nepal","2007","2007",1.41495,,
"ROFST_H_3_Q2_GPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted gender parity index (household survey data) (GPIA)","NPL","Nepal","2011","2011",1.36215,,
"ROFST_H_3_Q2_GPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted gender parity index (household survey data) (GPIA)","NPL","Nepal","2014","2014",1.21758,,
"ROFST_H_3_Q2_GPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted gender parity index (household survey data) (GPIA)","NPL","Nepal","2016","2016",1.17043,,
"ROFST_H_3_Q2_GPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted gender parity index (household survey data) (GPIA)","NER","Niger","2006","2006",1.04653,,
"ROFST_H_3_Q2_GPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted gender parity index (household survey data) (GPIA)","NER","Niger","2012","2012",1.05916,,
"ROFST_H_3_Q2_GPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted gender parity index (household survey data) (GPIA)","PHL","Philippines","2004","2004",0.4412,,
"ROFST_H_3_Q2_GPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted gender parity index (household survey data) (GPIA)","RWA","Rwanda","2005","2005",1.14088,,
"ROFST_H_3_Q2_GPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted gender parity index (household survey data) (GPIA)","RWA","Rwanda","2010","2010",1.19339,,
"ROFST_H_3_Q2_GPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted gender parity index (household survey data) (GPIA)","RWA","Rwanda","2015","2015",1.06425,,
"ROFST_H_3_Q2_GPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted gender parity index (household survey data) (GPIA)","STP","Sao Tome and Principe","2009","2009",0.9924,,
"ROFST_H_3_Q2_GPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted gender parity index (household survey data) (GPIA)","STP","Sao Tome and Principe","2014","2014",0.9266,,
"ROFST_H_3_Q2_GPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted gender parity index (household survey data) (GPIA)","SEN","Senegal","2005","2005",1.24688,,
"ROFST_H_3_Q2_GPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted gender parity index (household survey data) (GPIA)","SEN","Senegal","2011","2011",1.20623,,
"ROFST_H_3_Q2_GPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted gender parity index (household survey data) (GPIA)","SEN","Senegal","2016","2016",1.18476,,
"ROFST_H_3_Q2_GPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted gender parity index (household survey data) (GPIA)","LKA","Sri Lanka","2006","2006",0.81833,,
"ROFST_H_3_Q2_GPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted gender parity index (household survey data) (GPIA)","SDN","Sudan","2014","2014",1.17846,,
"ROFST_H_3_Q2_GPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted gender parity index (household survey data) (GPIA)","SWZ","Swaziland","2006","2006",1.3018,,
"ROFST_H_3_Q2_GPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted gender parity index (household survey data) (GPIA)","SWZ","Swaziland","2010","2010",0.69127,,
"ROFST_H_3_Q2_GPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted gender parity index (household survey data) (GPIA)","SWZ","Swaziland","2014","2014",1.34905,,
"ROFST_H_3_Q2_GPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted gender parity index (household survey data) (GPIA)","SYR","Syrian Arab Republic","2006","2006",1.09041,,
"ROFST_H_3_Q2_GPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted gender parity index (household survey data) (GPIA)","TLS","Timor-Leste","2009","2009",1.12095,,
"ROFST_H_3_Q2_GPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted gender parity index (household survey data) (GPIA)","TGO","Togo","2006","2006",1.26875,,
"ROFST_H_3_Q2_GPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted gender parity index (household survey data) (GPIA)","TGO","Togo","2010","2010",1.3891,,
"ROFST_H_3_Q2_GPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted gender parity index (household survey data) (GPIA)","TGO","Togo","2014","2014",1.47783,,
"ROFST_H_3_Q2_GPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted gender parity index (household survey data) (GPIA)","TUN","Tunisia","2012","2012",0.7785,,
"ROFST_H_3_Q2_GPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted gender parity index (household survey data) (GPIA)","TKM","Turkmenistan","2016","2016",1.79288,,
"ROFST_H_3_Q2_GPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted gender parity index (household survey data) (GPIA)","UGA","Uganda","2006","2006",1.3247,,
"ROFST_H_3_Q2_GPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted gender parity index (household survey data) (GPIA)","UGA","Uganda","2011","2011",1.35158,,
"ROFST_H_3_Q2_GPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted gender parity index (household survey data) (GPIA)","URY","Uruguay","2013","2013",1.6393,,
"ROFST_H_3_Q2_GPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted gender parity index (household survey data) (GPIA)","VUT","Vanuatu","2007","2007",1.12498,,
"ROFST_H_3_Q2_GPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted gender parity index (household survey data) (GPIA)","ZWE","Zimbabwe","2005","2005",1.23657,,
"ROFST_H_3_Q2_GPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted gender parity index (household survey data) (GPIA)","ZWE","Zimbabwe","2010","2010",1.21827,,
"ROFST_H_3_Q2_GPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted gender parity index (household survey data) (GPIA)","ZWE","Zimbabwe","2015","2015",1.2079,,
"ROFST_H_3_Q2_GPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted gender parity index (household survey data) (GPIA)","SRB","Serbia","2011","2011",1.38601,,
"ROFST_H_3_Q2_GPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted gender parity index (household survey data) (GPIA)","SRB","Serbia","2014","2014",0.63435,,
"ROFST_H_3_Q2_GPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted gender parity index (household survey data) (GPIA)","SSD","South Sudan","2010","2010",1.07324,,
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","AFG","Afghanistan","2011","2011",0.91668,,
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","AFG","Afghanistan","2015","2015",1.25934,,
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","ALB","Albania","2009","2009",0.73277,,
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","BRB","Barbados","2012","2012",,"a","Category not applicable"
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","BEN","Benin","2006","2006",1.01988,,
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","BEN","Benin","2011","2011",0.92538,,
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","BEN","Benin","2014","2014",,"a","Category not applicable"
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","BTN","Bhutan","2010","2010",,"a","Category not applicable"
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","BOL","Bolivia (Plurinational State of)","2003","2003",1.15486,,
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","BOL","Bolivia (Plurinational State of)","2008","2008",1.02309,,
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","BDI","Burundi","2000","2000",,"a","Category not applicable"
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","BDI","Burundi","2010","2010",,"a","Category not applicable"
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","CMR","Cameroon","2004","2004",1.13319,,
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","CMR","Cameroon","2006","2006",0.94949,,
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","CMR","Cameroon","2011","2011",0.94085,,
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","CMR","Cameroon","2014","2014",1.04788,,
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","CAF","Central African Republic","2006","2006",1.07124,,
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","TCD","Chad","2004","2004",,"a","Category not applicable"
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","TCD","Chad","2014","2014",1.4111,,
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","COG","Congo","2005","2005",1.0011,,
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","COG","Congo","2012","2012",0.90775,,
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","CRI","Costa Rica","2011","2011",0.9704,,
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","COD","Democratic Republic of the Congo","2007","2007",1.16767,,
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","COD","Democratic Republic of the Congo","2010","2010",1.2702,,
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","COD","Democratic Republic of the Congo","2013","2013",1.15723,,
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","DJI","Djibouti","2006","2006",,"a","Category not applicable"
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","EGY","Egypt","2005","2005",0.82011,,
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","EGY","Egypt","2009","2009",0.92842,,
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","EGY","Egypt","2014","2014",0.61825,,
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","GAB","Gabon","2012","2012",0.73773,,
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","GHA","Ghana","2009","2009",0.62131,,
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","GHA","Ghana","2015","2015",0.8933,,
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","HND","Honduras","2011","2011",1.22135,,
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","IND","India","2006","2006",0.84691,,
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","IND","India","2016","2016",0.7123,,
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","IDN","Indonesia","2003","2003",1.11711,,
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","IDN","Indonesia","2008","2008",1.14459,,
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","IRQ","Iraq","2011","2011",1.06425,,
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","KAZ","Kazakhstan","2006","2006",0.71623,,
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","KAZ","Kazakhstan","2011","2011",0.57041,,
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","KAZ","Kazakhstan","2015","2015",0.90359,,
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","KEN","Kenya","2003","2003",0.44316,,
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","KEN","Kenya","2008","2008",0.63221,,
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","KEN","Kenya","2014","2014",0.82437,,
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","LAO","Lao People's Democratic Republic","2006","2006",,"a","Category not applicable"
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","LAO","Lao People's Democratic Republic","2012","2012",1.43703,,
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","LSO","Lesotho","2005","2005",,"a","Category not applicable"
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","LSO","Lesotho","2009","2009",,"a","Category not applicable"
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","LSO","Lesotho","2014","2014",,"a","Category not applicable"
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","LBR","Liberia","2007","2007",0.84089,,
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","LBR","Liberia","2013","2013",1.15448,,
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","MKD","The former Yugoslav Republic of Macedonia","2011","2011",0.7108,,
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","MDA","Republic of Moldova","2005","2005",,"a","Category not applicable"
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","MDA","Republic of Moldova","2012","2012",,"a","Category not applicable"
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","MNG","Mongolia","2006","2006",1.12802,,
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","MNG","Mongolia","2014","2014",0.84523,,
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","MAR","Morocco","2004","2004",1.24948,,
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","MOZ","Mozambique","2003","2003",0.95734,,
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","MOZ","Mozambique","2008","2008",1.19498,,
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","MOZ","Mozambique","2011","2011",,"a","Category not applicable"
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","MMR","Myanmar","2016","2016",1.24655,,
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","NAM","Namibia","2007","2007",0.8109,,
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","NAM","Namibia","2013","2013",0.58517,,
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","PSE","Palestine","2014","2014",1.53061,,
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","PAK","Pakistan","2007","2007",0.90262,,
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","PAK","Pakistan","2012","2012",1.0109,,
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","PHL","Philippines","2004","2004",0.91018,,
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","RWA","Rwanda","2005","2005",0.98773,,
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","RWA","Rwanda","2010","2010",,"a","Category not applicable"
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","RWA","Rwanda","2015","2015",1.11936,,
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","SEN","Senegal","2005","2005",1.1981,,
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","SEN","Senegal","2011","2011",1.2211,,
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","SEN","Senegal","2016","2016",1.20476,,
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","LKA","Sri Lanka","2006","2006",0.91564,,
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","SDN","Sudan","2014","2014",1.47529,,
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","SYR","Syrian Arab Republic","2006","2006",0.91706,,
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","TJK","Tajikistan","2006","2006",1.12642,,
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","TJK","Tajikistan","2012","2012",,"a","Category not applicable"
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","THA","Thailand","2013","2013",0.85644,,
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","TLS","Timor-Leste","2009","2009",1.20444,,
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","TUN","Tunisia","2012","2012",0.9419,,
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","TKM","Turkmenistan","2016","2016",,"a","Category not applicable"
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","VUT","Vanuatu","2007","2007",,"a","Category not applicable"
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","VNM","Viet Nam","2011","2011",1.17493,,
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","VNM","Viet Nam","2014","2014",0.79672,,
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","YEM","Yemen","2006","2006",,"a","Category not applicable"
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","YEM","Yemen","2013","2013",0.88353,,
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","ZMB","Zambia","2001","2001",,"a","Category not applicable"
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","ZMB","Zambia","2007","2007",,"a","Category not applicable"
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","ZMB","Zambia","2013","2013",1.08547,,
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","MNE","Montenegro","2013","2013",0.84271,,
"ROFST_H_3_Q2_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)","SSD","South Sudan","2010","2010",1.12539,,
"ROFST_H_3_Q2_F_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, female, adjusted location parity index (household survey data) (LPIA)","TUR","Turkey","2004","2004",1.15816,,
"ROFST_H_3_Q2_F_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, female, adjusted location parity index (household survey data) (LPIA)","AFG","Afghanistan","2011","2011",,"a","Category not applicable"
"ROFST_H_3_Q2_F_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, female, adjusted location parity index (household survey data) (LPIA)","AFG","Afghanistan","2015","2015",1.27452,,
"ROFST_H_3_Q2_F_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, female, adjusted location parity index (household survey data) (LPIA)","ALB","Albania","2009","2009",,"a","Category not applicable"
"ROFST_H_3_Q2_F_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, female, adjusted location parity index (household survey data) (LPIA)","DZA","Algeria","2013","2013",1.28706,,
"ROFST_H_3_Q2_F_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, female, adjusted location parity index (household survey data) (LPIA)","ARM","Armenia","2006","2006",1.77005,,
"ROFST_H_3_Q2_F_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, female, adjusted location parity index (household survey data) (LPIA)","ARM","Armenia","2011","2011",0.12885,,
"ROFST_H_3_Q2_F_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, female, adjusted location parity index (household survey data) (LPIA)","ARM","Armenia","2016","2016",,"a","Category not applicable"
"ROFST_H_3_Q2_F_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, female, adjusted location parity index (household survey data) (LPIA)","AZE","Azerbaijan","2006","2006",0.68881,,
"ROFST_H_3_Q2_F_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, female, adjusted location parity index (household survey data) (LPIA)","BGD","Bangladesh","2006","2006",0.95134,,
"ROFST_H_3_Q2_F_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, female, adjusted location parity index (household survey data) (LPIA)","BGD","Bangladesh","2011","2011",0.87362,,
"ROFST_H_3_Q2_F_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, female, adjusted location parity index (household survey data) (LPIA)","BGD","Bangladesh","2014","2014",0.90003,,
"ROFST_H_3_Q2_F_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, female, adjusted location parity index (household survey data) (LPIA)","BRB","Barbados","2012","2012",,"a","Category not applicable"
"ROFST_H_3_Q2_F_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, female, adjusted location parity index (household survey data) (LPIA)","BEN","Benin","2006","2006",1.10549,,
"ROFST_H_3_Q2_F_LPIA","Rate of out-of-school youth of upper secondary school age, second quintile, female, adjusted location parity index (household survey data) (LPIA)","BEN","Benin","2011","2011",0.9227,,
