"EDULIT_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","KHM","Cambodia","1998","1998",282319,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","KHM","Cambodia","1999","1999",339402,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","KHM","Cambodia","2000","2000",382538,"‡","UIS Estimation"
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","KHM","Cambodia","2001","2001",408275,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","KHM","Cambodia","2002","2002",362047,"‡","UIS Estimation"
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","KHM","Cambodia","2003","2003",325540,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","KHM","Cambodia","2004","2004",312738,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","KHM","Cambodia","2006","2006",304539,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","KHM","Cambodia","2007","2007",274699,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","KHM","Cambodia","2008","2008",262323,,
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","NOR","Norway","1998","1998",4799,,
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","NOR","Norway","1999","1999",5020,,
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","NOR","Norway","2000","2000",5887,,
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","NOR","Norway","2001","2001",6469,,
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","NOR","Norway","2002","2002",7897,,
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","NOR","Norway","2003","2003",8187,,
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","NOR","Norway","2004","2004",8063,,
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","NOR","Norway","2005","2005",7284,,
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","NOR","Norway","2006","2006",5875,,
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","NOR","Norway","2007","2007",3884,,
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","NOR","Norway","2008","2008",4413,,
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","NOR","Norway","2009","2009",6060,,
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","NOR","Norway","2010","2010",7902,,
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","NOR","Norway","2011","2011",8946,,
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","NOR","Norway","2012","2012",9115,,
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","NOR","Norway","2013","2013",8139,,
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","NOR","Norway","2014","2014",7782,,
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","NOR","Norway","2015","2015",7519,,
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","NOR","Norway","2016","2016",6694,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","TUR","Turkey","1999","1999",1958195,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","TUR","Turkey","2000","2000",1994741,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","TUR","Turkey","2001","2001",1850648,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","TUR","Turkey","2002","2002",1845201,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","TUR","Turkey","2003","2003",1672286,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","TUR","Turkey","2004","2004",1557246,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","TUR","Turkey","2005","2005",1439792,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","TUR","Turkey","2006","2006",1329099,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","TUR","Turkey","2007","2007",1261391,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","TUR","Turkey","2008","2008",1273152,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","TUR","Turkey","2009","2009",1633276,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","TUR","Turkey","2010","2010",1274264,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","TUR","Turkey","2011","2011",985916,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","TUR","Turkey","2012","2012",1272354,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","TUR","Turkey","2013","2013",866057,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","TUR","Turkey","2014","2014",745904,"+","National Estimation"
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","TUR","Turkey","2015","2015",796459,,
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","GRD","Grenada","1972","1972",770,,
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","GRD","Grenada","2003","2003",291,"‡","UIS Estimation"
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","GRD","Grenada","2004","2004",404,"‡","UIS Estimation"
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","GRD","Grenada","2005","2005",655,"‡","UIS Estimation"
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","GRD","Grenada","2013","2013",612,,
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","GRD","Grenada","2014","2014",395,,
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","GRD","Grenada","2015","2015",285,,
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","GRD","Grenada","2016","2016",89,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","CHL","Chile","2007","2007",73192,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","CHL","Chile","2008","2008",80382,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","CHL","Chile","2009","2009",110048,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","CHL","Chile","2010","2010",85428,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","CHL","Chile","2011","2011",84853,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","CHL","Chile","2012","2012",104647,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","CHL","Chile","2013","2013",69987,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","CHL","Chile","2014","2014",73311,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","CHL","Chile","2015","2015",70118,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","CHL","Chile","2016","2016",69338,,
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","SRB","Serbia","2008","2008",24453,"+","National Estimation"
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","SRB","Serbia","2009","2009",22416,"+","National Estimation"
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","SRB","Serbia","2010","2010",21622,"+","National Estimation"
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","SRB","Serbia","2011","2011",15505,"+","National Estimation"
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","SRB","Serbia","2012","2012",13577,"+","National Estimation"
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","SRB","Serbia","2013","2013",13347,"+","National Estimation"
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","SRB","Serbia","2014","2014",15512,"+","National Estimation"
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","SRB","Serbia","2015","2015",12792,"+","National Estimation"
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","SRB","Serbia","2016","2016",12971,"+","National Estimation"
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","KWT","Kuwait","1996","1996",10139,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","KWT","Kuwait","1999","1999",19065,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","KWT","Kuwait","2000","2000",20525,"‡","UIS Estimation"
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","KWT","Kuwait","2001","2001",19162,"‡","UIS Estimation"
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","KWT","Kuwait","2007","2007",11653,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","KWT","Kuwait","2008","2008",16012,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","KWT","Kuwait","2010","2010",15802,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","KWT","Kuwait","2011","2011",14351,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","KWT","Kuwait","2012","2012",14514,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","KWT","Kuwait","2013","2013",15804,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","KWT","Kuwait","2014","2014",18477,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","KWT","Kuwait","2015","2015",13934,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","BHS","Bahamas","1999","1999",3183,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","BHS","Bahamas","2004","2004",715,"‡","UIS Estimation"
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","BHS","Bahamas","2005","2005",1332,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","BHS","Bahamas","2006","2006",782,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","BHS","Bahamas","2007","2007",416,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","BHS","Bahamas","2008","2008",498,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","BHS","Bahamas","2009","2009",909,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","BHS","Bahamas","2010","2010",962,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","BHS","Bahamas","2016","2016",1277,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","40515","East Asia and the Pacific","1998","1998",17118082,"‡","UIS Estimation"
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","40515","East Asia and the Pacific","1999","1999",16987134,"‡","UIS Estimation"
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","40515","East Asia and the Pacific","2000","2000",17975259,"‡","UIS Estimation"
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","40515","East Asia and the Pacific","2001","2001",19030498,"‡","UIS Estimation"
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","40515","East Asia and the Pacific","2002","2002",19704374,"‡","UIS Estimation"
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","40515","East Asia and the Pacific","2003","2003",20319314,"‡","UIS Estimation"
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","40515","East Asia and the Pacific","2004","2004",20999598,"‡","UIS Estimation"
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","40515","East Asia and the Pacific","2005","2005",22005940,"‡","UIS Estimation"
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","40515","East Asia and the Pacific","2006","2006",20937801,"‡","UIS Estimation"
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","40515","East Asia and the Pacific","2007","2007",18658014,"‡","UIS Estimation"
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","40515","East Asia and the Pacific","2008","2008",16736896,"‡","UIS Estimation"
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","40515","East Asia and the Pacific","2009","2009",15028467,"‡","UIS Estimation"
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","40515","East Asia and the Pacific","2010","2010",13608099,"‡","UIS Estimation"
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","40515","East Asia and the Pacific","2011","2011",12284240,"‡","UIS Estimation"
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","40515","East Asia and the Pacific","2012","2012",12106984,"‡","UIS Estimation"
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","40515","East Asia and the Pacific","2013","2013",11891285,"‡","UIS Estimation"
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","40515","East Asia and the Pacific","2014","2014",11298842,"‡","UIS Estimation"
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","40515","East Asia and the Pacific","2015","2015",10420881,"‡","UIS Estimation"
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","40515","East Asia and the Pacific","2016","2016",10172520,"‡","UIS Estimation"
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","URY","Uruguay","2007","2007",23246,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","URY","Uruguay","2008","2008",23854,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","URY","Uruguay","2009","2009",23600,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","URY","Uruguay","2010","2010",14731,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","URY","Uruguay","2013","2013",18163,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","URY","Uruguay","2014","2014",16538,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","URY","Uruguay","2015","2015",20135,,
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","THA","Thailand","2006","2006",778588,,
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","THA","Thailand","2007","2007",559576,,
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","THA","Thailand","2008","2008",650571,,
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","THA","Thailand","2009","2009",468289,,
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","THA","Thailand","2014","2014",197739,,
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","THA","Thailand","2015","2015",295721,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","ISR","Israel","1999","1999",12503,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","ISR","Israel","2000","2000",7559,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","ISR","Israel","2013","2013",8267,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","CAF","Central African Republic","2009","2009",248502,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","CAF","Central African Republic","2011","2011",241583,"‡","UIS Estimation"
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","CAF","Central African Republic","2012","2012",243246,,
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","LBN","Lebanon","2006","2006",35555,,
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","LBN","Lebanon","2007","2007",34838,,
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","LBN","Lebanon","2008","2008",34312,"+","National Estimation"
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","LBN","Lebanon","2009","2009",33224,,
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","LBN","Lebanon","2010","2010",38144,,
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","LBN","Lebanon","2011","2011",38125,,
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","LBN","Lebanon","2012","2012",48261,"‡","UIS Estimation"
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","MUS","Mauritius","1998","1998",14813,"‡","UIS Estimation"
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","MUS","Mauritius","1999","1999",13036,"‡","UIS Estimation"
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","MUS","Mauritius","2000","2000",11472,"‡","UIS Estimation"
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","MUS","Mauritius","2001","2001",11106,"‡","UIS Estimation"
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","MUS","Mauritius","2002","2002",9306,"‡","UIS Estimation"
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","MUS","Mauritius","2004","2004",7099,"‡","UIS Estimation"
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","MUS","Mauritius","2015","2015",6131,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","MUS","Mauritius","2016","2016",7174,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","FJI","Fiji","1999","1999",13767,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","FJI","Fiji","2000","2000",13628,"‡","UIS Estimation"
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","FJI","Fiji","2001","2001",11547,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","FJI","Fiji","2002","2002",12152,"‡","UIS Estimation"
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","FJI","Fiji","2003","2003",5056,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","FJI","Fiji","2004","2004",8808,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","FJI","Fiji","2006","2006",8860,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","FJI","Fiji","2007","2007",10800,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","FJI","Fiji","2009","2009",9847,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","FJI","Fiji","2011","2011",7547,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","FJI","Fiji","2012","2012",7284,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","SVN","Slovenia","1998","1998",9484,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","SVN","Slovenia","1999","1999",8717,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","SVN","Slovenia","2000","2000",7062,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","SVN","Slovenia","2001","2001",6875,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","SVN","Slovenia","2002","2002",6004,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","SVN","Slovenia","2003","2003",4948,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","SVN","Slovenia","2004","2004",5301,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","SVN","Slovenia","2005","2005",4806,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","SVN","Slovenia","2006","2006",4311,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","SVN","Slovenia","2007","2007",4258,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","SVN","Slovenia","2008","2008",4762,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","SVN","Slovenia","2009","2009",4248,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","SVN","Slovenia","2010","2010",3239,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","SVN","Slovenia","2011","2011",2815,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","SVN","Slovenia","2012","2012",2392,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","SVN","Slovenia","2013","2013",1933,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","SVN","Slovenia","2014","2014",2376,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","SVN","Slovenia","2015","2015",1609,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","BRB","Barbados","1983","1983",2132,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","BRB","Barbados","1989","1989",2117,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","BRB","Barbados","2001","2001",406,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","BRB","Barbados","2002","2002",604,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","BRB","Barbados","2003","2003",397,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","BRB","Barbados","2009","2009",302,"+","National Estimation"
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","BRB","Barbados","2010","2010",288,"+","National Estimation"
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","BRB","Barbados","2011","2011",160,"+","National Estimation"
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","BRB","Barbados","2016","2016",249,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","ITA","Italy","1999","1999",358162,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","ITA","Italy","2000","2000",276071,"‡","UIS Estimation"
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","ITA","Italy","2001","2001",311456,"‡","UIS Estimation"
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","ITA","Italy","2002","2002",254810,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","ITA","Italy","2003","2003",247051,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","ITA","Italy","2004","2004",228614,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","ITA","Italy","2005","2005",215565,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","ITA","Italy","2006","2006",166227,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","ITA","Italy","2007","2007",178108,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","ITA","Italy","2008","2008",115402,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","ITA","Italy","2009","2009",123918,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","ITA","Italy","2010","2010",96226,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","ITA","Italy","2011","2011",154501,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","ITA","Italy","2012","2012",158075,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","ITA","Italy","2013","2013",101237,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","ITA","Italy","2014","2014",85694,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","ITA","Italy","2015","2015",64545,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","VEN","Venezuela (Bolivarian Republic of)","1999","1999",278645,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","VEN","Venezuela (Bolivarian Republic of)","2000","2000",276501,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","VEN","Venezuela (Bolivarian Republic of)","2001","2001",266579,"‡","UIS Estimation"
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","VEN","Venezuela (Bolivarian Republic of)","2002","2002",259223,"‡","UIS Estimation"
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","VEN","Venezuela (Bolivarian Republic of)","2003","2003",262957,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","VEN","Venezuela (Bolivarian Republic of)","2004","2004",260424,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","VEN","Venezuela (Bolivarian Republic of)","2005","2005",235335,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","VEN","Venezuela (Bolivarian Republic of)","2006","2006",229584,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","VEN","Venezuela (Bolivarian Republic of)","2007","2007",212209,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","VEN","Venezuela (Bolivarian Republic of)","2008","2008",193495,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","VEN","Venezuela (Bolivarian Republic of)","2009","2009",185876,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","VEN","Venezuela (Bolivarian Republic of)","2010","2010",184166,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","VEN","Venezuela (Bolivarian Republic of)","2011","2011",167904,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","VEN","Venezuela (Bolivarian Republic of)","2012","2012",164952,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","VEN","Venezuela (Bolivarian Republic of)","2013","2013",161601,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","VEN","Venezuela (Bolivarian Republic of)","2014","2014",181801,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","VEN","Venezuela (Bolivarian Republic of)","2015","2015",175559,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","VEN","Venezuela (Bolivarian Republic of)","2016","2016",187841,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","UGA","Uganda","2002","2002",432278,"‡","UIS Estimation"
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","UGA","Uganda","2004","2004",471675,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","UGA","Uganda","2007","2007",499707,"‡","UIS Estimation"
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","UGA","Uganda","2008","2008",497582,"‡","UIS Estimation"
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","NRU","Nauru","2012","2012",66,"+","National Estimation"
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","NRU","Nauru","2014","2014",91,"+","National Estimation"
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","NRU","Nauru","2016","2016",119,"+","National Estimation"
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","IRN","Iran (Islamic Republic of)","2009","2009",770320,"‡","UIS Estimation"
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","IRN","Iran (Islamic Republic of)","2010","2010",762319,"‡","UIS Estimation"
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","IRN","Iran (Islamic Republic of)","2011","2011",642884,"‡","UIS Estimation"
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","IRN","Iran (Islamic Republic of)","2012","2012",436125,"‡","UIS Estimation"
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","IRN","Iran (Islamic Republic of)","2013","2013",492920,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","IRN","Iran (Islamic Republic of)","2014","2014",542401,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","IRN","Iran (Islamic Republic of)","2015","2015",781220,,
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","40530","Central and Eastern Europe","1998","1998",2463506,"‡","UIS Estimation"
"OFST_3_M_CP","Out-of-school youth of upper secondary school age, male (number)","40530","Central and Eastern Europe","1999","1999",2300210,"‡","UIS Estimation"
